x,y,z
2.8,2.6,0.346297471
3,2.6,0.351909706
3.2,2.6,0.353777625
3.4,2.6,0.355645544
3.6,2.6,0.357513462
3.8,2.6,0.359381381
4,2.6,0.3612493
4.2,2.6,0.356763462
4.4,2.6,0.352277625
4.6,2.6,0.347791788
4.8,2.6,0.34330595
5,2.6,0.338820113
5.2,2.6,0.333463506
5.4,2.6,0.328106898
5.6,2.6,0.322750291
5.8,2.6,0.317393683
6,2.6,0.312037076
6.2,2.6,0.307453778
6.4,2.6,0.30287048
6.6,2.6,0.298287182
6.8,2.6,0.293703884
7,2.6,0.289120586
7.2,2.6,0.283637821
7.4,2.6,0.278155055
7.6,2.6,0.272672289
7.8,2.6,0.267189523
8,2.6,0.261706758
8.2,2.6,0.260965089
8.4,2.6,0.260223421
8.6,2.6,0.259481752
8.8,2.6,0.258740084
9,2.6,0.257998415
9.2,2.6,0.260225731
9.4,2.6,0.262453046
9.6,2.6,0.264680361
9.8,2.6,0.266907677
10,2.6,0.269134992
10.2,2.6,0.277312156
10.4,2.6,0.28548932
10.6,2.6,0.293666484
10.8,2.6,0.301843648
11,2.6,0.310020812
11.2,2.6,0.317115608
11.4,2.6,0.324210405
11.6,2.6,0.331305201
11.8,2.6,0.338399998
12,2.6,0.345494794
12.2,2.6,0.351372692
12.4,2.6,0.35725059
12.6,2.6,0.363128488
12.8,2.6,0.369006385
13,2.6,0.374884283
13.2,2.6,0.374831985
13.4,2.6,0.374779686
13.6,2.6,0.374727388
13.8,2.6,0.37467509
14,2.6,0.374622791
14.2,2.6,0.36928433
14.4,2.6,0.363945868
14.6,2.6,0.358607406
14.8,2.6,0.353268944
15,2.6,0.347930483
15.2,2.6,0.342514509
15.4,2.6,0.337098535
15.6,2.6,0.331682561
15.8,2.6,0.326266587
16,2.6,0
0,2.8,0.221986431
0.2,2.8,0.234936221
0.4,2.8,0.24788601
0.6,2.8,0.2608358
0.8,2.8,0.27378559
1,2.8,0.28673538
1.2,2.8,0.299726756
1.4,2.8,0.312718132
1.6,2.8,0.325709508
1.8,2.8,0.338700885
2,2.8,0.351692261
2.2,2.8,0.358156388
2.4,2.8,0.364620516
2.6,2.8,0.371084643
2.8,2.8,0.377548771
3,2.8,0.384012898
3.2,2.8,0.38530296
3.4,2.8,0.386593021
3.6,2.8,0.387883083
3.8,2.8,0.389173144
4,2.8,0.390463206
4.2,2.8,0.385858339
4.4,2.8,0.381253473
4.6,2.8,0.376648606
4.8,2.8,0.37204374
5,2.8,0.367438873
5.2,2.8,0.361201559
5.4,2.8,0.354964244
5.6,2.8,0.34872693
5.8,2.8,0.342489615
6,2.8,0.336252301
6.2,2.8,0.331342828
6.4,2.8,0.326433356
6.6,2.8,0.321523883
6.8,2.8,0.316614411
7,2.8,0.311704939
7.2,2.8,0.306537452
7.4,2.8,0.301369966
7.6,2.8,0.296202479
7.8,2.8,0.291034993
8,2.8,0.285867507
8.2,2.8,0.284764789
8.4,2.8,0.283662071
8.6,2.8,0.282559353
8.8,2.8,0.281456635
9,2.8,0.280353918
9.2,2.8,0.282697336
9.4,2.8,0.285040755
9.6,2.8,0.287384173
9.8,2.8,0.289727592
10,2.8,0.292071011
10.2,2.8,0.300444441
10.4,2.8,0.308817871
10.6,2.8,0.317191301
10.8,2.8,0.325564731
11,2.8,0.333938161
11.2,2.8,0.341729658
11.4,2.8,0.349521155
11.6,2.8,0.357312652
11.8,2.8,0.365104149
12,2.8,0.372895647
12.2,2.8,0.379159529
12.4,2.8,0.385423411
12.6,2.8,0.391687293
12.8,2.8,0.397951176
13,2.8,0.404215058
13.2,2.8,0.404309613
13.4,2.8,0.404404168
13.6,2.8,0.404498723
13.8,2.8,0.404593278
14,2.8,0.404687834
14.2,2.8,0.399215222
14.4,2.8,0.39374261
14.6,2.8,0.388269998
14.8,2.8,0.382797386
15,2.8,0.377324774
15.2,2.8,0.371112069
15.4,2.8,0.364899365
15.6,2.8,0.35868666
15.8,2.8,0.352473956
16,2.8,0
0,3,0.240156086
0.2,3,0.254208358
0.4,3,0.26826063
0.6,3,0.282312902
0.8,3,0.296365173
1,3,0.310417445
1.2,3,0.324241154
1.4,3,0.338064863
1.6,3,0.351888572
1.8,3,0.36571228
2,3,0.379535989
2.2,3,0.386852009
2.4,3,0.394168029
2.6,3,0.40148405
2.8,3,0.40880007
3,3,0.41611609
3.2,3,0.416828294
3.4,3,0.417540499
3.6,3,0.418252703
3.8,3,0.418964907
4,3,0.419677111
4.2,3,0.414953216
4.4,3,0.41022932
4.6,3,0.405505424
4.8,3,0.400781529
5,3,0.396057633
5.2,3,0.388939611
5.4,3,0.38182159
5.6,3,0.374703568
5.8,3,0.367585547
6,3,0.360467525
6.2,3,0.355231878
6.4,3,0.349996231
6.6,3,0.344760585
6.8,3,0.339524938
7,3,0.334289291
7.2,3,0.329437084
7.4,3,0.324584877
7.6,3,0.319732669
7.8,3,0.314880462
8,3,0.310028255
8.2,3,0.308564488
8.4,3,0.307100721
8.6,3,0.305636954
8.8,3,0.304173187
9,3,0.30270942
9.2,3,0.305168942
9.4,3,0.307628463
9.6,3,0.310087985
9.8,3,0.312547507
10,3,0.315007029
10.2,3,0.323576725
10.4,3,0.332146421
10.6,3,0.340716117
10.8,3,0.349285813
11,3,0.357855509
11.2,3,0.366343707
11.4,3,0.374831905
11.6,3,0.383320103
11.8,3,0.391808301
12,3,0.400296499
12.2,3,0.406946366
12.4,3,0.413596232
12.6,3,0.420246099
12.8,3,0.426895966
13,3,0.433545833
13.2,3,0.433787242
13.4,3,0.43402865
13.6,3,0.434270059
13.8,3,0.434511467
14,3,0.434752876
14.2,3,0.429146114
14.4,3,0.423539352
14.6,3,0.41793259
14.8,3,0.412325828
15,3,0.406719066
15.2,3,0.39970963
15.4,3,0.392700195
15.6,3,0.38569076
15.8,3,0.378681324
16,3,0
0,3.2,0.258325741
0.2,3.2,0.273480495
0.4,3.2,0.288635249
0.6,3.2,0.303790003
0.8,3.2,0.318944757
1,3.2,0.334099511
1.2,3.2,0.348755552
1.4,3.2,0.363411593
1.6,3.2,0.378067635
1.8,3.2,0.392723676
2,3.2,0.407379717
2.2,3.2,0.41554763
2.4,3.2,0.423715543
2.6,3.2,0.431883456
2.8,3.2,0.440051369
3,3.2,0.448219282
3.2,3.2,0.448353629
3.4,3.2,0.448487976
3.6,3.2,0.448622323
3.8,3.2,0.44875667
4,3.2,0.448891017
4.2,3.2,0.444048092
4.4,3.2,0.439205167
4.6,3.2,0.434362243
4.8,3.2,0.429519318
5,3.2,0.424676393
5.2,3.2,0.416677664
5.4,3.2,0.408678936
5.6,3.2,0.400680207
5.8,3.2,0.392681479
6,3.2,0.38468275
6.2,3.2,0.379120929
6.4,3.2,0.373559107
6.6,3.2,0.367997286
6.8,3.2,0.362435464
7,3.2,0.356873643
7.2,3.2,0.352336715
7.4,3.2,0.347799787
7.6,3.2,0.34326286
7.8,3.2,0.338725932
8,3.2,0.334189004
8.2,3.2,0.332364188
8.4,3.2,0.330539371
8.6,3.2,0.328714555
8.8,3.2,0.326889738
9,3.2,0.325064922
9.2,3.2,0.327640547
9.4,3.2,0.330216172
9.6,3.2,0.332791797
9.8,3.2,0.335367422
10,3.2,0.337943047
10.2,3.2,0.346709009
10.4,3.2,0.355474971
10.6,3.2,0.364240934
10.8,3.2,0.373006896
11,3.2,0.381772858
11.2,3.2,0.390957757
11.4,3.2,0.400142655
11.6,3.2,0.409327554
11.8,3.2,0.418512452
12,3.2,0.427697351
12.2,3.2,0.434733202
12.4,3.2,0.441769054
12.6,3.2,0.448804905
12.8,3.2,0.455840757
13,3.2,0.462876608
13.2,3.2,0.46326487
13.4,3.2,0.463653132
13.6,3.2,0.464041394
13.8,3.2,0.464429656
14,3.2,0.464817918
14.2,3.2,0.459077006
14.4,3.2,0.453336094
14.6,3.2,0.447595181
14.8,3.2,0.441854269
15,3.2,0.436113357
15.2,3.2,0.428307191
15.4,3.2,0.420501025
15.6,3.2,0.412694859
15.8,3.2,0.404888693
16,3.2,0
0,3.4,0.277370235
0.2,3.4,0.293642106
0.4,3.4,0.309913977
0.6,3.4,0.326185847
0.8,3.4,0.342457718
1,3.4,0.358729589
1.2,3.4,0.374225947
1.4,3.4,0.389722305
1.6,3.4,0.405218663
1.8,3.4,0.420715021
2,3.4,0.436211379
2.2,3.4,0.445129041
2.4,3.4,0.454046703
2.6,3.4,0.462964364
2.8,3.4,0.471882026
3,3.4,0.480799688
3.2,3.4,0.480511426
3.4,3.4,0.480223164
3.6,3.4,0.479934902
3.8,3.4,0.47964664
4,3.4,0.479358378
4.2,3.4,0.474137223
4.4,3.4,0.468916068
4.6,3.4,0.463694912
4.8,3.4,0.458473757
5,3.4,0.453252602
5.2,3.4,0.444640864
5.4,3.4,0.436029125
5.6,3.4,0.427417387
5.8,3.4,0.418805649
6,3.4,0.41019391
6.2,3.4,0.4045051
6.4,3.4,0.39881629
6.6,3.4,0.39312748
6.8,3.4,0.38743867
7,3.4,0.38174986
7.2,3.4,0.376805565
7.4,3.4,0.37186127
7.6,3.4,0.366916975
7.8,3.4,0.36197268
8,3.4,0.357028385
8.2,3.4,0.355196403
8.4,3.4,0.353364421
8.6,3.4,0.351532439
8.8,3.4,0.349700457
9,3.4,0.347868475
9.2,3.4,0.351059816
9.4,3.4,0.354251158
9.6,3.4,0.357442499
9.8,3.4,0.36063384
10,3.4,0.363825181
10.2,3.4,0.372588908
10.4,3.4,0.381352635
10.6,3.4,0.390116362
10.8,3.4,0.398880088
11,3.4,0.407643815
11.2,3.4,0.417696642
11.4,3.4,0.427749469
11.6,3.4,0.437802296
11.8,3.4,0.447855123
12,3.4,0.45790795
12.2,3.4,0.465134551
12.4,3.4,0.472361153
12.6,3.4,0.479587755
12.8,3.4,0.486814357
13,3.4,0.494040958
13.2,3.4,0.494269739
13.4,3.4,0.49449852
13.6,3.4,0.494727301
13.8,3.4,0.494956082
14,3.4,0.495184863
14.2,3.4,0.489533883
14.4,3.4,0.483882902
14.6,3.4,0.478231922
14.8,3.4,0.472580942
15,3.4,0.466929962
15.2,3.4,0.457833303
15.4,3.4,0.448736645
15.6,3.4,0.439639987
15.8,3.4,0.430543329
16,3.4,0
0,3.6,0.29641473
0.2,3.6,0.313803717
0.4,3.6,0.331192704
0.6,3.6,0.348581691
0.8,3.6,0.365970679
1,3.6,0.383359666
1.2,3.6,0.399696341
1.4,3.6,0.416033016
1.6,3.6,0.432369691
1.8,3.6,0.448706366
2,3.6,0.465043042
2.2,3.6,0.474710452
2.4,3.6,0.484377862
2.6,3.6,0.494045272
2.8,3.6,0.503712683
3,3.6,0.513380093
3.2,3.6,0.512669222
3.4,3.6,0.511958351
3.6,3.6,0.51124748
3.8,3.6,0.510536609
4,3.6,0.509825739
4.2,3.6,0.504226353
4.4,3.6,0.498626968
4.6,3.6,0.493027582
4.8,3.6,0.487428197
5,3.6,0.481828812
5.2,3.6,0.472604063
5.4,3.6,0.463379315
5.6,3.6,0.454154567
5.8,3.6,0.444929819
6,3.6,0.435705071
6.2,3.6,0.429889272
6.4,3.6,0.424073473
6.6,3.6,0.418257674
6.8,3.6,0.412441875
7,3.6,0.406626077
7.2,3.6,0.401274414
7.4,3.6,0.395922752
7.6,3.6,0.39057109
7.8,3.6,0.385219428
8,3.6,0.379867766
8.2,3.6,0.378028618
8.4,3.6,0.376189471
8.6,3.6,0.374350323
8.8,3.6,0.372511176
9,3.6,0.370672029
9.2,3.6,0.374479086
9.4,3.6,0.378286143
9.6,3.6,0.3820932
9.8,3.6,0.385900258
10,3.6,0.389707315
10.2,3.6,0.398468807
10.4,3.6,0.407230298
10.6,3.6,0.41599179
10.8,3.6,0.424753281
11,3.6,0.433514773
11.2,3.6,0.444435528
11.4,3.6,0.455356283
11.6,3.6,0.466277038
11.8,3.6,0.477197793
12,3.6,0.488118548
12.2,3.6,0.4955359
12.4,3.6,0.502953252
12.6,3.6,0.510370604
12.8,3.6,0.517787956
13,3.6,0.525205309
13.2,3.6,0.525274608
13.4,3.6,0.525343908
13.6,3.6,0.525413208
13.8,3.6,0.525482508
14,3.6,0.525551808
14.2,3.6,0.51999076
14.4,3.6,0.514429711
14.6,3.6,0.508868663
14.8,3.6,0.503307614
15,3.6,0.497746566
15.2,3.6,0.487359416
15.4,3.6,0.476972265
15.6,3.6,0.466585115
15.8,3.6,0.456197964
16,3.6,0
0,3.8,0.315459224
0.2,3.8,0.333965328
0.4,3.8,0.352471432
0.6,3.8,0.370977536
0.8,3.8,0.38948364
1,3.8,0.407989744
1.2,3.8,0.425166736
1.4,3.8,0.442343728
1.6,3.8,0.45952072
1.8,3.8,0.476697712
2,3.8,0.493874704
2.2,3.8,0.504291863
2.4,3.8,0.514709022
2.6,3.8,0.525126181
2.8,3.8,0.53554334
3,3.8,0.545960499
3.2,3.8,0.544827019
3.4,3.8,0.543693539
3.6,3.8,0.542560059
3.8,3.8,0.541426579
4,3.8,0.540293099
4.2,3.8,0.534315484
4.4,3.8,0.528337868
4.6,3.8,0.522360252
4.8,3.8,0.516382636
5,3.8,0.510405021
5.2,3.8,0.500567263
5.4,3.8,0.490729505
5.6,3.8,0.480891747
5.8,3.8,0.471053989
6,3.8,0.461216231
6.2,3.8,0.455273443
6.4,3.8,0.449330656
6.6,3.8,0.443387868
6.8,3.8,0.437445081
7,3.8,0.431502293
7.2,3.8,0.425743264
7.4,3.8,0.419984234
7.6,3.8,0.414225205
7.8,3.8,0.408466176
8,3.8,0.402707146
8.2,3.8,0.400860833
8.4,3.8,0.39901452
8.6,3.8,0.397168208
8.8,3.8,0.395321895
9,3.8,0.393475582
9.2,3.8,0.397898355
9.4,3.8,0.402321129
9.6,3.8,0.406743902
9.8,3.8,0.411166676
10,3.8,0.415589449
10.2,3.8,0.424348705
10.4,3.8,0.433107961
10.6,3.8,0.441867217
10.8,3.8,0.450626474
11,3.8,0.45938573
11.2,3.8,0.471174413
11.4,3.8,0.482963096
11.6,3.8,0.49475178
11.8,3.8,0.506540463
12,3.8,0.518329147
12.2,3.8,0.525937249
12.4,3.8,0.533545351
12.6,3.8,0.541153454
12.8,3.8,0.548761556
13,3.8,0.556369659
13.2,3.8,0.556279478
13.4,3.8,0.556189296
13.6,3.8,0.556099115
13.8,3.8,0.556008934
14,3.8,0.555918753
14.2,3.8,0.550447637
14.4,3.8,0.54497652
14.6,3.8,0.539505404
14.8,3.8,0.534034287
15,3.8,0.528563171
15.2,3.8,0.516885528
15.4,3.8,0.505207885
15.6,3.8,0.493530243
15.8,3.8,0.4818526
16,3.8,0
0,4,0.334503718
0.2,4,0.354126939
0.4,4,0.373750159
0.6,4,0.39337338
0.8,4,0.4129966
1,4,0.432619821
1.2,4,0.45063713
1.4,4,0.468654439
1.6,4,0.486671748
1.8,4,0.504689057
2,4,0.522706366
2.2,4,0.533873274
2.4,4,0.545040181
2.6,4,0.556207089
2.8,4,0.567373996
3,4,0.578540904
3.2,4,0.576984815
3.4,4,0.575428726
3.6,4,0.573872638
3.8,4,0.572316549
4,4,0.57076046
4.2,4,0.564404614
4.4,4,0.558048768
4.6,4,0.551692922
4.8,4,0.545337076
5,4,0.53898123
5.2,4,0.528530462
5.4,4,0.518079694
5.6,4,0.507628927
5.8,4,0.497178159
6,4,0.486727391
6.2,4,0.480657615
6.4,4,0.474587839
6.6,4,0.468518062
6.8,4,0.462448286
7,4,0.45637851
7.2,4,0.450212113
7.4,4,0.444045717
7.6,4,0.43787932
7.8,4,0.431712924
8,4,0.425546527
8.2,4,0.423693049
8.4,4,0.42183957
8.6,4,0.419986092
8.8,4,0.418132613
9,4,0.416279135
9.2,4,0.421317625
9.4,4,0.426356114
9.6,4,0.431394604
9.8,4,0.436433093
10,4,0.441471583
10.2,4,0.450228604
10.4,4,0.458985625
10.6,4,0.467742645
10.8,4,0.476499666
11,4,0.485256687
11.2,4,0.497913299
11.4,4,0.51056991
11.6,4,0.523226522
11.8,4,0.535883133
12,4,0.548539745
12.2,4,0.556338598
12.4,4,0.564137451
12.6,4,0.571936303
12.8,4,0.579735156
13,4,0.587534009
13.2,4,0.587284347
13.4,4,0.587034685
13.6,4,0.586785022
13.8,4,0.58653536
14,4,0.586285698
14.2,4,0.580904513
14.4,4,0.575523329
14.6,4,0.570142144
14.8,4,0.56476096
15,4,0.559379775
15.2,4,0.54641164
15.4,4,0.533443505
15.6,4,0.520475371
15.8,4,0.507507236
16,4,0
0,4.2,0.354410072
0.2,4.2,0.374698484
0.4,4.2,0.394986897
0.6,4.2,0.415275309
0.8,4.2,0.435563721
1,4.2,0.455852134
1.2,4.2,0.474764913
1.4,4.2,0.493677693
1.6,4.2,0.512590473
1.8,4.2,0.531503253
2,4.2,0.550416033
2.2,4.2,0.561641097
2.4,4.2,0.572866161
2.6,4.2,0.584091225
2.8,4.2,0.595316289
3,4.2,0.606541354
3.2,4.2,0.605265704
3.4,4.2,0.603990054
3.6,4.2,0.602714404
3.8,4.2,0.601438754
4,4.2,0.600163104
4.2,4.2,0.593631174
4.4,4.2,0.587099244
4.6,4.2,0.580567313
4.8,4.2,0.574035383
5,4.2,0.567503453
5.2,4.2,0.556779964
5.4,4.2,0.546056476
5.6,4.2,0.535332987
5.8,4.2,0.524609499
6,4.2,0.51388601
6.2,4.2,0.507342322
6.4,4.2,0.500798635
6.6,4.2,0.494254947
6.8,4.2,0.487711259
7,4.2,0.481167572
7.2,4.2,0.474421762
7.4,4.2,0.467675953
7.6,4.2,0.460930144
7.8,4.2,0.454184334
8,4.2,0.447438525
8.2,4.2,0.445700847
8.4,4.2,0.443963168
8.6,4.2,0.44222549
8.8,4.2,0.440487812
9,4.2,0.438750133
9.2,4.2,0.444317179
9.4,4.2,0.449884226
9.6,4.2,0.455451272
9.8,4.2,0.461018318
10,4.2,0.466585364
10.2,4.2,0.476237766
10.4,4.2,0.485890167
10.6,4.2,0.495542569
10.8,4.2,0.505194971
11,4.2,0.514847373
11.2,4.2,0.52768573
11.4,4.2,0.540524087
11.6,4.2,0.553362444
11.8,4.2,0.566200801
12,4.2,0.579039158
12.2,4.2,0.587007001
12.4,4.2,0.594974844
12.6,4.2,0.602942687
12.8,4.2,0.61091053
13,4.2,0.618878373
13.2,4.2,0.618937331
13.4,4.2,0.618996289
13.6,4.2,0.619055247
13.8,4.2,0.619114206
14,4.2,0.619173164
14.2,4.2,0.613119154
14.4,4.2,0.607065144
14.6,4.2,0.601011134
14.8,4.2,0.594957124
15,4.2,0.588903114
15.2,4.2,0.574972756
15.4,4.2,0.561042399
15.6,4.2,0.547112042
15.8,4.2,0.533181685
16,4.2,0
0,4.4,0.374316426
0.2,4.4,0.39527003
0.4,4.4,0.416223634
0.6,4.4,0.437177238
0.8,4.4,0.458130842
1,4.4,0.479084446
1.2,4.4,0.498892697
1.4,4.4,0.518700948
1.6,4.4,0.538509199
1.8,4.4,0.55831745
2,4.4,0.578125701
2.2,4.4,0.589408921
2.4,4.4,0.600692142
2.6,4.4,0.611975362
2.8,4.4,0.623258583
3,4.4,0.634541803
3.2,4.4,0.633546592
3.4,4.4,0.632551381
3.6,4.4,0.63155617
3.8,4.4,0.630560959
4,4.4,0.629565748
4.2,4.4,0.622857734
4.4,4.4,0.616149719
4.6,4.4,0.609441705
4.8,4.4,0.60273369
5,4.4,0.596025676
5.2,4.4,0.585029467
5.4,4.4,0.574033257
5.6,4.4,0.563037048
5.8,4.4,0.552040838
6,4.4,0.541044629
6.2,4.4,0.53402703
6.4,4.4,0.527009431
6.6,4.4,0.519991832
6.8,4.4,0.512974233
7,4.4,0.505956634
7.2,4.4,0.498631411
7.4,4.4,0.491306189
7.6,4.4,0.483980967
7.8,4.4,0.476655745
8,4.4,0.469330523
8.2,4.4,0.467708645
8.4,4.4,0.466086766
8.6,4.4,0.464464888
8.8,4.4,0.46284301
9,4.4,0.461221132
9.2,4.4,0.467316734
9.4,4.4,0.473412337
9.6,4.4,0.47950794
9.8,4.4,0.485603542
10,4.4,0.491699145
10.2,4.4,0.502246928
10.4,4.4,0.51279471
10.6,4.4,0.523342493
10.8,4.4,0.533890275
11,4.4,0.544438058
11.2,4.4,0.55745816
11.4,4.4,0.570478263
11.6,4.4,0.583498365
11.8,4.4,0.596518468
12,4.4,0.60953857
12.2,4.4,0.617675403
12.4,4.4,0.625812236
12.6,4.4,0.63394907
12.8,4.4,0.642085903
13,4.4,0.650222736
13.2,4.4,0.650590315
13.4,4.4,0.650957894
13.6,4.4,0.651325472
13.8,4.4,0.651693051
14,4.4,0.65206063
14.2,4.4,0.645333794
14.4,4.4,0.638606959
14.6,4.4,0.631880123
14.8,4.4,0.625153288
15,4.4,0.618426452
15.2,4.4,0.603533873
15.4,4.4,0.588641293
15.6,4.4,0.573748714
15.8,4.4,0.558856135
16,4.4,0
0,4.6,0.39422278
0.2,4.6,0.415841576
0.4,4.6,0.437460371
0.6,4.6,0.459079167
0.8,4.6,0.480697963
1,4.6,0.502316759
1.2,4.6,0.52302048
1.4,4.6,0.543724202
1.6,4.6,0.564427924
1.8,4.6,0.585131646
2,4.6,0.605835368
2.2,4.6,0.617176745
2.4,4.6,0.628518122
2.6,4.6,0.639859499
2.8,4.6,0.651200876
3,4.6,0.662542253
3.2,4.6,0.66182748
3.4,4.6,0.661112708
3.6,4.6,0.660397936
3.8,4.6,0.659683164
4,4.6,0.658968392
4.2,4.6,0.652084293
4.4,4.6,0.645200195
4.6,4.6,0.638316096
4.8,4.6,0.631431998
5,4.6,0.624547899
5.2,4.6,0.613278969
5.4,4.6,0.602010039
5.6,4.6,0.590741108
5.8,4.6,0.579472178
6,4.6,0.568203248
6.2,4.6,0.560711737
6.4,4.6,0.553220227
6.6,4.6,0.545728716
6.8,4.6,0.538237206
7,4.6,0.530745695
7.2,4.6,0.52284106
7.4,4.6,0.514936426
7.6,4.6,0.507031791
7.8,4.6,0.499127156
8,4.6,0.491222521
8.2,4.6,0.489716443
8.4,4.6,0.488210365
8.6,4.6,0.486704286
8.8,4.6,0.485198208
9,4.6,0.48369213
9.2,4.6,0.490316289
9.4,4.6,0.496940448
9.6,4.6,0.503564608
9.8,4.6,0.510188767
10,4.6,0.516812926
10.2,4.6,0.52825609
10.4,4.6,0.539699253
10.6,4.6,0.551142417
10.8,4.6,0.56258558
11,4.6,0.574028744
11.2,4.6,0.587230591
11.4,4.6,0.600432439
11.6,4.6,0.613634287
11.8,4.6,0.626836135
12,4.6,0.640037983
12.2,4.6,0.648343806
12.4,4.6,0.656649629
12.6,4.6,0.664955453
12.8,4.6,0.673261276
13,4.6,0.6815671
13.2,4.6,0.682243299
13.4,4.6,0.682919498
13.6,4.6,0.683595697
13.8,4.6,0.684271897
14,4.6,0.684948096
14.2,4.6,0.677548435
14.4,4.6,0.670148774
14.6,4.6,0.662749113
14.8,4.6,0.655349452
15,4.6,0.647949791
15.2,4.6,0.632094989
15.4,4.6,0.616240187
15.6,4.6,0.600385386
15.8,4.6,0.584530584
16,4.6,0
0,4.8,0.414129134
0.2,4.8,0.436413121
0.4,4.8,0.458697109
0.6,4.8,0.480981096
0.8,4.8,0.503265084
1,4.8,0.525549071
1.2,4.8,0.547148264
1.4,4.8,0.568747457
1.6,4.8,0.590346649
1.8,4.8,0.611945842
2,4.8,0.633545035
2.2,4.8,0.644944568
2.4,4.8,0.656344102
2.6,4.8,0.667743635
2.8,4.8,0.679143169
3,4.8,0.690542702
3.2,4.8,0.690108369
3.4,4.8,0.689674036
3.6,4.8,0.689239702
3.8,4.8,0.688805369
4,4.8,0.688371036
4.2,4.8,0.681310853
4.4,4.8,0.67425067
4.6,4.8,0.667190488
4.8,4.8,0.660130305
5,4.8,0.653070122
5.2,4.8,0.641528471
5.4,4.8,0.62998682
5.6,4.8,0.618445169
5.8,4.8,0.606903518
6,4.8,0.595361867
6.2,4.8,0.587396445
6.4,4.8,0.579431023
6.6,4.8,0.571465601
6.8,4.8,0.563500179
7,4.8,0.555534757
7.2,4.8,0.547050709
7.4,4.8,0.538566662
7.6,4.8,0.530082614
7.8,4.8,0.521598567
8,4.8,0.513114519
8.2,4.8,0.511724241
8.4,4.8,0.510333963
8.6,4.8,0.508943684
8.8,4.8,0.507553406
9,4.8,0.506163128
9.2,4.8,0.513315844
9.4,4.8,0.52046856
9.6,4.8,0.527621275
9.8,4.8,0.534773991
10,4.8,0.541926707
10.2,4.8,0.554265251
10.4,4.8,0.566603796
10.6,4.8,0.57894234
10.8,4.8,0.591280885
11,4.8,0.603619429
11.2,4.8,0.617003022
11.4,4.8,0.630386615
11.6,4.8,0.643770209
11.8,4.8,0.657153802
12,4.8,0.670537395
12.2,4.8,0.679012209
12.4,4.8,0.687487022
12.6,4.8,0.695961836
12.8,4.8,0.704436649
13,4.8,0.712911463
13.2,4.8,0.713896283
13.4,4.8,0.714881103
13.6,4.8,0.715865922
13.8,4.8,0.716850742
14,4.8,0.717835562
14.2,4.8,0.709763075
14.4,4.8,0.701690589
14.6,4.8,0.693618102
14.8,4.8,0.685545616
15,4.8,0.677473129
15.2,4.8,0.660656105
15.4,4.8,0.643839081
15.6,4.8,0.627022058
15.8,4.8,0.610205034
16,4.8,0
0,5,0.432840445
0.2,5,0.455910216
0.4,5,0.478979987
0.6,5,0.502049758
0.8,5,0.52511953
1,5,0.548189301
1.2,5,0.570144453
1.4,5,0.592099605
1.6,5,0.614054757
1.8,5,0.636009909
2,5,0.657965061
2.2,5,0.66953869
2.4,5,0.681112319
2.6,5,0.692685947
2.8,5,0.704259576
3,5,0.715833205
3.2,5,0.715627715
3.4,5,0.715422226
3.6,5,0.715216736
3.8,5,0.715011247
4,5,0.714805757
4.2,5,0.707790625
4.4,5,0.700775493
4.6,5,0.693760362
4.8,5,0.68674523
5,5,0.679730098
5.2,5,0.667984005
5.4,5,0.656237912
5.6,5,0.644491819
5.8,5,0.632745725
6,5,0.620999632
6.2,5,0.612510466
6.4,5,0.6040213
6.6,5,0.595532133
6.8,5,0.587042967
7,5,0.578553801
7.2,5,0.569554714
7.4,5,0.560555628
7.6,5,0.551556541
7.8,5,0.542557455
8,5,0.533558368
8.2,5,0.532312565
8.4,5,0.531066762
8.6,5,0.529820959
8.8,5,0.528575156
9,5,0.527329353
9.2,5,0.534564387
9.4,5,0.541799421
9.6,5,0.549034456
9.8,5,0.55626949
10,5,0.563504524
10.2,5,0.577161672
10.4,5,0.590818821
10.6,5,0.604475969
10.8,5,0.618133117
11,5,0.631790266
11.2,5,0.645290717
11.4,5,0.658791169
11.6,5,0.672291621
11.8,5,0.685792073
12,5,0.699292525
12.2,5,0.707795392
12.4,5,0.71629826
12.6,5,0.724801128
12.8,5,0.733303996
13,5,0.741806864
13.2,5,0.74262856
13.4,5,0.743450256
13.6,5,0.744271952
13.8,5,0.745093648
14,5,0.745915345
14.2,5,0.737827956
14.4,5,0.729740567
14.6,5,0.721653179
14.8,5,0.71356579
15,5,0.705478402
15.2,5,0.687254913
15.4,5,0.669031425
15.6,5,0.650807937
15.8,5,0.632584449
16,5,0
0,5.2,0.451551755
0.2,5.2,0.47540731
0.4,5.2,0.499262865
0.6,5.2,0.523118421
0.8,5.2,0.546973976
1,5.2,0.570829531
1.2,5.2,0.593140642
1.4,5.2,0.615451753
1.6,5.2,0.637762865
1.8,5.2,0.660073976
2,5.2,0.682385087
2.2,5.2,0.694132811
2.4,5.2,0.705880535
2.6,5.2,0.71762826
2.8,5.2,0.729375984
3,5.2,0.741123708
3.2,5.2,0.741147062
3.4,5.2,0.741170416
3.6,5.2,0.74119377
3.8,5.2,0.741217124
4,5.2,0.741240478
4.2,5.2,0.734270397
4.4,5.2,0.727300316
4.6,5.2,0.720330236
4.8,5.2,0.713360155
5,5.2,0.706390074
5.2,5.2,0.694439539
5.4,5.2,0.682489003
5.6,5.2,0.670538468
5.8,5.2,0.658587933
6,5.2,0.646637398
